"hxgoogle.com > hxgoogle.com/search.jsp?myq=software+for+neuroscientist&Submit=Google%E6%90%9C%E7%B4%A2",1
"de.gravatar.com/amchagas",4
"plosbiology.org/article/fetchObject.action?uri=info%3Adoi%2F10.1371%2Fjournal.pbio.1002086&representation=PDF",4
"translate.google.co.ve",4
"translate.google.co.ve > translate.google.co.ve/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Ftutorials%2F&depth=1&usg=ALkJrhjXzqsTgwoeY0aaHoS9u2MCjO-lVg",2
"translate.google.co.ve > translate.google.co.ve/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2F&depth=1&usg=ALkJrhge2ktM3baFDK3TbfyunwvBStfxog",2
"collections.plos.org/open-source-toolkit-hardware",4
"gfsoso.com",4
"gfsoso.com > gfsoso.com/?q=near+infrared+Spectrometer+open+source",2
"gfsoso.com > gfsoso.com/?q=bath+freesurfer&pn=20",1
"gfsoso.com > gfsoso.com/?q=multiple+object+tracking++open+source",1
"github.com",4
"travisjacobs.me/2015/03/12/openworm-article.html",3
"travs.github.io/2015/03/12/openworm-article.html",3
"journal.frontiersin.org",3
"journal.frontiersin.org > journal.frontiersin.org/article/10.3389/fnhum.2014.00239/full",2
"journal.frontiersin.org > journal.frontiersin.org/Journal/10.3389/fnhum.2014.00239/full",1
"jwss.cc",3
"jwss.cc > jwss.cc/?q=psychophysics+python",1
"jwss.cc > jwss.cc/?q=neuroscience+open+resource",1
"jwss.cc > jwss.cc/?q=object+tracking++open+source",1
"waag.org/nl/event/annual-phd-meeting-neurosciences",2
"g.wen.lu",2
"open-labware.net/in-the-news/",2
"benkrasnow.blogspot.nl/2011/04/diy-scanning-electron-microscope-image.html",2
"startsiden.no/sok/?q=arduino+signal+generator",2
"translate.google.it/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2F&depth=1&usg=ALkJrhhy7kMIpCWdPPedHlxJaiqEQ5Gbzg",2
"translate.google.gp/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fsoftware%2Fcomputer-vision-and-motion-tracking-software%2F&depth=1&usg=ALkJrhglq814vq5uz-i1QKgVO6Mehm6shQ",2
"toolbar.inbox.com/search/resultsc.aspx?q=what+interesting+projects+are+out+there&tbid=80506&tp=sf",2
"gufensoso.com/search/?q=neurology+++octave+nipy",2
"portal.volkswagenstiftung.de/search/personDetails.do?addrNum=38122&fromProject=88570",1
"public.inpwrd.com/iframe.html?url=http%3A%2F%2Fopeneuroscience.wordpress.com%2F2014%2F01%2F22%2Fjanuary-brings-novelty%2F",1
"g.hxgoogle.com/search.jsp?myq=fieldtrip+eeg",1
"mail.ucuenca.edu.ec",1
"124.113.90.165/account/file/Image/ahdx_cas/tourl.html?url=http%3A%2F%2Fopeneuroscience.com%2Flearning-sources%2F",1
"serw.clicksor.com/redir.php?url=http%3A%2F%2Fopeneuroscience.com%2F",1
"benkrasnow.blogspot.com/2011/04/diy-scanning-electron-microscope-image.html",1
"translate.google.com.mx/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Foptogenetics%2F&depth=1&usg=ALkJrhiSBky5MYunvq4OW8sFUJBkKhINFg",1
"lnkd.in",1
"translate.google.com.br/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fwetware%2F916-2%2Fopen-syringe-pump-2%2F&depth=1&usg=ALkJrhjG1qh7-Ys5mGor9S-4QB7OELe-4A",1
"gg.cytbj.com/url?sa=t&rct=j&q=multiple+object+tracking+open+source&cd=3&ved=0CC8QFjACahUKEwibudb1_dLIAhWHnZQKHWgXCek&url=http%3A%2F%2Fopeneuroscience.com%2Fsoftware%2Fcomputer-vision-and-motion-tracking-software%2F&usg=AFQjCNGtwuUag1-zdNZZhYRmFT-Tpl-bfw",1
"translate.google.com.co/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fsignal-generators%2F&depth=1&usg=ALkJrhggIQFVkxdTzQNBKpjYyJHMOYf8YA",1
"unbubble.eu",1
"g.gogoproxy.com",1
"maxiang.info",1
"mitolab.tiddlyspace.com",1
"link.springer.com/article/10.1007/s11011-015-9687-8/fulltext.html",1
"web2.bobbasement.com/mailer/collectEmails",1
"eniro.se/query?partner=leta_web&ax=leta&what=web&search_word=simpelcortex",1
"127.0.0.1/groupTemplate/docs/resources-2/",1
"search.1-3.org",1
"flipboard.com/redirect?url=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Felectrophysiology-systems%2Fopen-ephys-open-source-electrophysiology%2F",1
"zoznam.sk/hladaj.fcgi?co=odkazy&s=arduino+7493+generator",1
"webmail.sf-csiaf.unifi.it/horde/imp/message.php?index=45357",1
"delta-search.com",1
"indiebio.co.za/open-engineering",1
"startgoogle.startpagina.nl/?lr&as_qdr&ts=ts2&origin=homepage&query=move+mouse+video+tracking+open+source+",1
"translate.google.de/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Felectrophysiology-systems%2Feeg-systems%2Fopen-eeg%2F&depth=1&usg=ALkJrhhFGSa9OoqKSLyrXhaEjoTA96A-Kw",1
"feedly.com",1
"proxy.moovbox.icomera.com/ad-banner-rd?url=http%3A%2F%2Fopeneuroscience.com%2Fhardware-projects%2Fmicrocontrollers%2Fred-pitaya%2F",1
"mail.ifisica.uaslp.mx/cgi-bin/openwebmail/openwebmail-read.pl?sessionid=r.rosas%2Amail.ifisica.uaslp.mx-session-0.158978259747045&folder=INBOX&page=1&longpage=0&sort=date_rev&msgdatetype=sentdate&keyword&searchtype=subject&message_id=%3CCADqqkyj9w9_TUxbDizMBrqGaY5oJqOSZgUdVW7U%3DT7Pv3AA-jQ%40mail.gmail.com%3E&action=readmessage&headers=simple&attmode=simple&db_chkstatus=1",1
"note.naver.com",1
"alert.webprotection.sprint.com/alert/process?a=-3-bGem4lLKKTttPxb0Jl9ep36hHF6eNWCQdL1Q7qgGtyOBRD2GrfT9vecTYt0diSxMM99b08PsnLfCQGDt0a5_uA&b=e7IN-gHoKTH6OYEdJibql4Mracr0CxI12KxRZCWL2aQ8HwEuQBYhCVDxK1ndg_TesRRNhDJzFvJvX_I5TS9rYem4NBe7OCponPidru3aWPWFgTK1gQ_ZDjsX718NSyWE8RZ3DZUt2vbQGaub2d1oO6u_NcjKb5Wsb3CuzoKkur7WbSrc2DisnVGK7BRUqIrDYIXnuaoVwsFaEV7RenP3Zmofu0TLNU2gALUad0yqE-PdEJrEjYfKNaHSyzLVW0c6toaSXOEYcfUGQjFW7OydWb_LPTKh8lmBoYv0OvfQYXw8yEMObdEUzVW37OPRm9ML7_HubzHPU5qDuCYZq8VXci3RYZtlAf4IooQ5BjcFkEXbJBFSZNxk9gZwWAWeOGjVdkB3aXoO6LIlJBfifgaHSv1iSGHxtvInZXLcSbUKuLKis5lgkc0ky_Ob_TAJrQDy&blockedUrl=http%3A%2F%2Fopeneuroscience.com%2F",1
"res.imtt.qq.com/ipadvedio/js/dynamich5.htm",1
"translate.google.co.kr/translate_p?prev=search&sl=en&u=http%3A%2F%2Fopeneuroscience.com%2Ftag%2Fdiy%2F&depth=1&usg=ALkJrhhJTosQyiRPEYUWWOIOgaFNSfX_aw",1
"search.lookseek.com/search2.php?q=Near+Infrared+LED+project&start=21",1
